environment,avg_building_height_m,street_width_m,building_separation_m,street_orientation_deg,tx_antenna_height_m,rx_antenna_height_m,building_path_length_m,link_distance_m,path_loss_dB,delay_spread_ns
rural,6.99,5.85,52.66,83.1,24.12,6.45,214.12,22.89,59.05546183543004,64.82698716624321
rural,16.22,18.14,31.65,22.14,49.39,9.13,147.38,141.06,66.8855861860284,110.4745995810101
rural,10.02,17.79,28.78,61.78,10.49,2.48,141.39,81.72,108.30048029703303,46.67995055739472
rural,9.43,19.71,42.81,34.02,24.55,5.3,221.55,487.73,68.05702153519277,98.3729292052328
rural,11.05,9.02,24.44,3.57,32.67,5.33,219.14,226.03,57.18590444441011,67.91445678545094
rural,7.66,5.23,64.59,39.94,28.68,4.36,194.95,338.63,96.10381647403108,59.25262141555278
rural,47.78,20.02,12.33,46.77,38.46,7.64,175.18,59.1,56.83251912147552,25.291600627811157
rural,4.71,14.08,35.08,28.77,46.07,9.8,195.56,296.33,92.61021189867222,126.66081550034227
rural,7.37,7.22,70.89,89.49,43.38,7.94,192.13,315.76,77.37166433558914,50.05590697804663
rural,43.43,10.63,20.7,79.73,33.12,2.87,122.83,170.62,60.958506415346605,109.78316049256595
rural,13.89,17.39,32.91,61.76,48.88,6.59,130.41,418.14,112.21193924265644,118.2412481547669
rural,4.13,12.48,79.58,50.17,47.47,8.74,192.85,343.99,106.74217019049206,86.93710808564796
rural,68.21,29.67,18.97,62.91,21.06,9.74,216.79,499.8,74.11649332335038,136.4418089124374
rural,18.83,24.97,35.69,44.38,33.66,1.29,295.95,247.84,83.74390511615084,109.23883189069868
rural,67.31,34.67,7.33,80.39,33.15,6.4,135.17,276.81,101.41260257892378,16.778912636115763
rural,6.18,18.5,39.62,0.41,15.85,7.54,181.03,349.35,77.59728916953658,143.76181028890375
rural,15.11,12.58,24.23,60.74,27.22,4.76,158.14,259.53,77.78005400516307,124.92883451743099
rural,88.48,10.3,18.46,83.87,24.56,5.95,253.67,214.49,72.99661998613502,84.18974257574683
rural,55.43,15.49,10.91,61.33,35.64,9.41,255.48,368.1,101.57711557887639,38.841898289195385
rural,8.35,12.13,20.2,0.94,24.12,8.57,90.65,113.75,106.72171684223215,68.89677291077822
rural,44.22,17.89,19.58,12.24,36.12,1.35,85.94,100.25,89.99578706675686,63.56717233366152
rural,9.86,9.31,73.75,54.09,29.6,6.74,272.28,160.25,61.06572976427511,146.3939967047175
rural,8.15,7.22,41.04,17.63,32.68,3.75,29.14,120.79,88.94478109813599,50.59657405601959
rural,10.61,10.27,27.09,57.66,32.67,3.56,98.91,178.57,107.74809965631228,43.92535184448674
rural,4.13,5.29,71.19,85.77,49.2,9.36,190.51,61.21,68.14207160553083,106.02551738525247
rural,7.22,11.62,48.1,37.88,41.28,3.84,20.47,158.54,110.58817173127248,35.80471037810048
rural,49.3,18.0,12.82,53.03,11.96,7.18,62.88,381.74,89.80480204138149,65.06646218788634
rural,14.84,23.99,23.32,44.09,48.7,2.81,299.17,221.76,60.54691285529638,28.40474796712467
rural,8.06,18.83,31.02,3.42,17.11,2.49,70.22,323.62,98.62351636508299,91.93900782367086
rural,5.39,10.15,52.98,8.36,10.81,2.59,170.5,209.43,85.58689009253786,136.20109126354112
rural,6.81,6.53,55.1,20.87,40.1,3.92,196.26,103.9,70.40672628957512,140.0803167747477
rural,4.37,13.89,34.45,66.69,13.91,9.37,49.37,475.42,86.81867226647168,65.53716766078202
rural,4.21,12.1,42.37,7.9,17.48,6.72,24.77,170.33,88.97637139037133,53.434539488038254
rural,14.65,15.82,23.61,65.85,43.36,5.41,27.56,413.84,103.78942820859781,15.150626945812625
rural,16.83,23.59,36.21,1.99,40.2,5.64,290.09,53.38,95.42079906804665,86.16263848214203
rural,16.29,13.23,26.25,27.49,39.25,3.97,281.99,275.77,102.18455744694369,47.1501048889825
rural,4.95,14.34,48.55,39.05,24.95,7.86,27.8,383.83,110.84471188069719,26.328919638944097
rural,114.87,33.36,19.48,81.7,41.34,5.24,151.66,297.88,76.352535230264,132.4479993568683
rural,29.38,17.02,23.42,65.3,36.63,3.56,155.66,227.96,90.52374487047558,68.48564654421425
rural,9.14,18.58,35.95,2.54,24.15,3.26,84.81,192.51,100.34314916983573,87.30612898175112
rural,9.69,10.37,37.36,15.72,24.89,4.35,281.49,448.81,103.53413963492022,59.24936933633247
rural,33.33,27.74,16.4,51.09,43.52,6.75,198.43,485.16,90.03858070572936,52.94318033036404
rural,9.99,14.86,25.04,1.97,21.83,6.35,288.73,151.44,110.43439944370303,118.31602850795356
rural,64.96,36.77,14.08,12.83,17.94,6.03,51.21,259.6,93.07292877581561,50.53544590152208
rural,9.6,19.26,35.01,36.31,31.11,6.23,239.61,455.28,112.11439708141879,86.74293326216268
rural,8.71,11.25,52.39,6.77,32.84,4.77,102.4,391.69,80.9756637859294,109.02698183295983
rural,92.87,35.06,11.66,18.57,32.78,2.47,231.31,369.7,64.19730220358514,43.175033754691064
rural,9.61,13.34,46.95,28.04,20.78,6.6,191.85,191.14,88.6539443260075,146.09466320824302
rural,7.22,4.06,66.81,39.99,20.77,2.96,162.48,250.57,103.74979804068788,32.141737207106615
rural,109.72,32.13,16.22,14.75,26.78,3.38,141.9,187.79,104.6511527607929,120.8654104366747
rural,7.44,18.73,45.77,74.61,10.65,2.49,117.26,491.42,101.83315937981294,63.38069850202465
rural,49.04,25.24,10.29,18.69,30.51,6.06,198.18,137.63,69.99302221178662,132.1114497019794
rural,4.95,11.01,62.74,63.0,29.43,8.29,209.31,416.28,78.37574823589732,63.988377999165294
rural,6.46,16.94,23.39,44.45,22.87,4.64,278.82,157.55,90.41931775296044,31.171398066926276
rural,38.3,26.64,14.4,72.71,38.01,1.4,82.37,244.93,60.334210327165664,12.752741888510887
rural,6.28,8.75,69.26,68.09,45.68,7.19,51.37,407.94,60.277529737203295,26.65723363302941
rural,11.81,7.96,34.23,3.06,40.91,5.39,239.12,215.55,89.85263441744424,100.56045915895453
rural,6.19,7.56,74.47,53.68,30.99,9.63,217.53,336.72,73.83416047163279,60.145950353753044
rural,9.04,4.04,73.55,6.68,29.19,1.73,273.08,176.47,86.60973115747822,92.58389124692378
rural,8.5,12.22,61.94,77.35,36.75,7.83,222.69,440.99,67.05555794736242,53.96627608649462
rural,6.21,19.1,43.09,46.6,28.21,2.73,86.98,37.82,94.15370056803349,37.40354531007377
rural,40.13,24.88,16.83,14.06,29.86,7.95,130.7,371.78,86.12009827943656,19.404414514535773
rural,12.65,11.02,28.75,75.55,15.93,5.84,135.99,211.41,55.85541774295687,72.56300776283693
rural,61.92,13.9,15.2,84.73,35.8,2.68,220.35,134.45,108.13246032127907,86.23271554894221
rural,8.52,6.09,40.07,82.48,49.53,3.71,281.09,352.93,59.73319906219229,149.23440924407043
rural,8.44,14.89,35.88,78.07,38.88,6.96,296.42,99.63,93.53000574828017,25.52952975512786
rural,6.91,5.67,65.16,6.57,40.74,4.48,96.06,479.71,80.98972244704717,118.00184033750104
rural,10.19,19.42,37.7,84.42,22.4,3.36,192.93,358.3,62.274617329214024,22.379842117324184
rural,27.15,18.04,22.4,7.68,20.36,5.36,100.38,418.6,65.70524194711098,15.782584794515644
rural,43.48,12.04,16.28,64.27,30.73,4.96,45.86,137.66,55.72859385506917,57.61423523471892
rural,7.71,18.05,21.13,83.77,29.34,8.57,62.83,432.12,67.78009795535192,66.94898413666402
rural,8.28,12.24,59.05,64.94,22.07,1.62,92.67,444.61,101.29425927602972,145.46167031004805
rural,18.32,14.3,17.64,81.67,24.64,2.34,238.4,430.0,55.7280147720933,97.7907464328381
rural,98.34,10.77,15.8,8.78,23.91,3.38,166.83,399.06,64.78922706021443,104.29201256175605
rural,8.55,17.62,23.75,27.75,35.35,5.56,47.78,38.62,88.79744662791758,95.96025014171408
rural,5.61,9.53,55.04,17.73,29.64,9.05,289.54,365.49,66.52993835056024,49.24907822232368
rural,15.69,18.3,15.89,57.59,35.36,8.45,232.72,110.44,103.28708647496339,18.569333971673593
rural,90.17,34.22,19.87,63.3,20.43,8.2,116.87,442.21,101.050472500335,30.125212307455943
rural,9.76,12.74,27.69,16.8,47.13,5.1,27.52,48.31,108.8944959754796,36.370853701551134
rural,44.01,22.43,16.05,61.22,18.69,7.17,65.88,252.13,108.52058038776515,102.92850850941548
rural,35.85,21.22,18.08,57.58,17.2,2.56,258.31,136.95,83.17941818788864,143.1432934413536
rural,53.14,22.54,7.34,60.17,33.56,8.29,134.52,108.89,59.32809205966677,33.32154139763032
rural,7.64,7.5,24.94,37.06,33.65,5.89,44.0,149.89,57.135180013502904,50.01231917012967
rural,9.59,13.32,36.49,72.51,19.18,7.12,131.12,25.97,110.05624809279708,93.10313043059644
rural,5.94,8.93,35.15,11.52,39.06,3.95,295.58,275.57,71.00487779116276,133.68709362714358
rural,7.9,5.42,76.06,70.35,39.52,9.04,188.35,342.3,108.92217143815039,130.56356480544582
rural,9.54,16.92,35.08,26.1,28.23,7.97,247.08,320.43,85.48858349578887,144.47283960773044
rural,8.45,14.77,52.43,48.41,24.17,2.51,231.9,363.83,77.71261283366007,29.484419258584037
rural,112.54,34.09,14.58,37.36,40.39,9.25,79.45,297.17,59.601059073690735,108.85418496569771
rural,7.41,9.57,65.26,81.83,25.28,2.37,86.27,337.53,101.20371055134605,141.26901555428495
rural,9.02,11.23,30.58,34.47,25.78,3.78,187.16,403.29,98.75185835855093,90.70469688760534
rural,51.59,16.96,15.29,20.67,25.4,4.95,225.93,377.1,111.90857112739039,30.991338366446776
rural,9.18,13.66,20.66,66.38,20.59,5.48,33.89,152.44,68.70955742349418,71.8023696364962
rural,17.49,20.53,33.28,89.63,35.46,2.5,108.26,199.46,99.1927234563328,76.95945784640216
rural,32.81,18.83,11.97,69.15,14.63,6.92,101.96,25.35,59.732967823640124,75.75794898823466
rural,11.19,6.76,41.68,1.71,16.84,3.84,39.93,438.62,103.57588790967537,111.99817844146342
rural,47.36,20.51,24.44,70.62,29.44,2.06,150.45,341.85,111.47808196809189,95.57572572459925
rural,42.68,16.42,18.48,19.14,11.14,4.87,40.49,81.59,82.40625063162274,113.04660967096011
rural,19.76,22.29,22.99,47.71,36.39,4.16,249.59,110.63,68.72789757344859,82.15117965906505
rural,71.65,24.16,7.72,81.45,49.73,1.93,139.84,341.33,54.8546972967815,100.43300913014728
rural,86.75,30.08,11.97,0.11,18.59,6.12,140.46,470.38,109.57965923371866,44.10252256196635
rural,6.59,6.08,45.53,66.84,45.15,2.95,188.23,489.45,80.3873171408254,87.48468932970928
rural,9.94,15.91,48.98,37.39,49.35,8.19,292.66,100.14,103.6313976016694,101.72351000993802
rural,74.3,10.33,13.28,70.24,23.45,8.61,270.73,245.38,64.95776639656091,79.6323588210338
rural,8.21,7.59,24.11,19.04,17.22,7.55,73.79,100.01,72.70008659430549,36.77386594388437
rural,4.43,9.14,41.48,33.25,35.63,4.87,213.78,499.25,99.81759358855675,84.1745227647216
rural,56.43,36.75,8.66,33.59,46.24,6.0,112.52,47.19,60.011781829992266,109.44398214581967
rural,49.91,12.83,13.03,59.01,37.54,4.41,33.94,109.25,62.67014826712901,14.245786266822451
rural,11.94,18.2,40.61,79.03,27.06,6.89,188.27,60.71,93.47095268666196,43.20154272809566
rural,8.04,6.94,43.34,20.07,39.48,8.12,98.09,61.07,104.40228184055991,66.44383949624658
rural,28.66,18.92,12.71,20.08,14.72,6.98,223.3,83.31,80.46491443726369,35.046838537588684
rural,16.5,13.19,36.94,6.28,12.83,8.77,148.74,397.83,97.67233609849414,81.80583026944822
rural,6.67,7.69,49.07,3.66,45.48,5.82,93.08,358.37,59.54065498200032,32.41417174884988
rural,9.97,22.93,24.38,25.92,39.55,6.08,177.66,186.06,74.27220564824893,109.1850116891001
rural,9.6,13.0,67.06,33.19,21.57,1.89,149.64,172.13,90.5110693779477,144.69829127170172
rural,14.46,10.27,39.95,24.01,10.36,4.0,263.14,215.18,111.27202841964473,135.12798012187852
rural,114.62,24.66,8.56,37.63,37.52,5.3,158.15,65.4,83.48491499632871,100.57528473455662
rural,7.14,5.09,42.54,41.81,15.42,8.96,105.59,181.48,81.36255657792967,37.96999353777502
rural,8.26,4.81,79.06,14.64,23.33,7.78,58.36,366.02,86.07523962331167,76.68482687363937
rural,10.62,19.16,30.7,81.19,44.17,2.83,211.68,411.85,74.53331671220631,15.603550205152414
rural,55.81,21.3,17.77,22.87,36.18,6.02,243.79,300.03,82.4706458164448,40.57367288261291
rural,54.49,10.32,22.13,68.15,13.38,6.08,274.44,399.46,79.70480245454958,69.12399824241683
rural,7.59,6.74,34.36,9.11,36.0,9.57,109.08,52.34,112.41790130396296,28.41675011253502
rural,5.99,4.39,63.89,9.61,47.61,3.57,197.1,447.5,112.60747255685851,37.35063202966093
rural,46.45,26.48,8.19,79.78,21.12,1.41,77.15,186.78,87.89142826319261,18.76903655658868
rural,11.06,18.42,23.66,87.04,30.97,6.69,79.63,358.16,103.40039955142561,136.11009512244442
rural,9.17,17.31,25.16,79.74,27.51,8.78,268.03,446.34,56.54012833070844,81.35708899464306
rural,4.01,8.71,59.49,17.0,18.02,9.79,156.45,148.92,70.66689791131071,90.98442785372593
rural,9.15,12.94,31.62,32.5,49.36,5.43,292.85,273.93,87.3492570830053,94.60213304611027
rural,49.92,14.49,5.01,47.98,40.91,9.86,180.84,154.94,111.05238828624745,99.00705643324808
rural,4.39,4.47,67.8,41.48,24.7,4.79,52.56,295.92,77.92315907622223,129.2053558359094
rural,6.38,12.16,62.08,35.97,15.46,7.89,199.05,99.16,65.28840527685107,10.438148518135804
rural,5.55,11.46,56.09,57.76,15.43,2.39,175.0,330.86,53.49482669857704,148.66755103226413
rural,45.62,20.74,12.91,59.64,38.33,1.73,146.2,179.79,76.02213082685054,13.025010409965152
rural,34.92,23.91,24.8,53.04,35.86,2.17,96.41,251.91,102.11551891430105,109.28226751175566
rural,15.28,24.78,25.4,43.53,29.05,8.97,286.4,490.53,79.12801219261767,61.87220901049004
rural,35.78,17.08,14.97,19.97,10.58,7.49,236.81,494.21,60.75464574355816,121.7994254382666
rural,97.14,16.38,18.1,27.86,48.61,2.0,288.62,269.35,73.84924225906232,114.51817916858363
rural,50.26,28.31,15.37,28.72,28.92,6.12,235.19,466.64,83.89871298700534,91.27681437201788
rural,18.57,13.37,22.69,51.76,43.5,1.27,187.97,40.78,100.19448249064378,48.03740008834883
rural,18.22,15.71,30.53,62.63,49.43,9.14,59.51,489.35,85.22352789735237,95.73774052354676
rural,107.76,29.51,19.18,30.74,47.33,7.02,55.54,452.46,55.27906867673504,78.63095726957312
rural,8.61,10.2,36.55,4.01,25.4,2.21,258.45,165.41,91.24151238117396,53.05585247701609
rural,5.46,14.8,71.21,41.99,39.75,6.73,181.92,313.16,114.72682919361138,30.265387366907056
rural,11.85,19.69,23.94,84.07,23.59,4.46,255.49,265.11,70.19973563743359,17.241052403835226
rural,97.87,11.13,12.47,7.28,21.31,6.64,146.33,269.37,87.57319176874468,130.54999905989945
rural,7.58,4.53,65.0,31.19,25.05,8.95,134.91,434.68,58.75108481069067,37.05856384446979
rural,8.94,13.95,19.47,56.33,32.67,1.29,224.72,120.99,102.00174423967577,143.6139525351924
rural,93.57,26.9,5.11,0.57,36.62,7.9,270.5,315.16,80.72509993667971,64.60356941821453
rural,6.51,6.57,29.1,26.69,20.4,7.74,247.33,61.74,95.92527726382566,37.72974709648984
rural,7.03,4.47,36.89,21.38,24.84,2.37,71.58,262.58,85.98484313713521,18.08235901407759
rural,38.45,12.31,21.82,70.96,17.84,8.36,58.47,196.27,64.29365949495248,68.3657479603066
rural,50.59,19.52,24.77,87.81,35.14,7.94,212.43,384.15,115.86182373517805,59.79046392513508
rural,49.54,23.21,11.61,87.52,11.35,4.97,154.42,60.73,94.4770802385699,128.12812184078973
rural,9.35,7.9,26.48,7.15,23.31,7.82,144.88,239.02,84.59698474185973,126.57333402051984
rural,10.03,15.66,36.5,89.67,26.65,4.19,129.37,214.83,80.28702104461915,124.46582813031726
rural,113.63,12.45,18.03,43.52,43.48,8.65,67.24,390.53,108.73997132437128,19.491730894588695
rural,39.91,10.55,11.33,79.78,22.72,9.1,75.96,144.83,91.2587468035421,141.49862259975671
rural,9.31,10.08,26.03,84.25,43.16,2.68,146.48,188.36,82.81541996417002,79.7431427784599
rural,13.0,8.67,17.14,61.94,23.93,6.95,237.8,383.86,70.61647832092191,12.075456485062166
rural,5.69,4.76,79.28,81.75,42.82,1.82,48.65,412.16,87.9573214976028,66.34602223441844
rural,10.4,23.44,33.71,15.64,14.14,7.84,94.36,29.41,100.14380138541165,10.132273977823829
rural,7.11,12.5,38.89,10.16,49.17,2.47,82.97,26.73,59.867184882456954,79.05968309891158
rural,37.77,14.4,21.9,26.56,47.98,2.66,288.36,27.45,113.25931211030448,52.71787492986395
rural,9.76,12.05,18.57,84.66,29.88,5.18,211.95,344.73,87.37009807132989,89.3840122114906
rural,9.36,8.57,71.74,16.56,12.08,9.68,222.67,109.09,86.96646280008133,128.5923484704666
rural,8.63,8.71,63.12,38.87,23.39,2.62,102.08,224.95,102.92447161892348,49.262417621933295
rural,17.66,13.62,30.77,81.93,47.23,5.96,95.06,327.05,110.90395270694727,83.25725377985559
